Goat_id,Gender,Birth_date,Breed,Cohort_id
,,52:04.3,,
,,36:01.0,,
,,38:43.6,,
,,40:03.7,,
,,40:04.0,,
,,51:19.4,,
,,53:45.7,,
,,53:46.1,,
,,59:36.2,,
,,00:52.0,,
,,07:16.9,,
,,08:18.1,,
,,14:07.3,,
,,17:38.1,,
,,23:51.3,,
,,24:43.1,,
,,30:26.3,,
,,31:24.1,,
,,38:17.2,,
,,39:17.7,,
,,43:15.3,,
,,43:49.1,,
,,48:37.3,,
,,49:26.0,,
,,55:55.3,,
,,57:04.1,,
,,02:43.9,,
,,04:29.9,,
,,45:40.5,,
,,46:27.9,,
,,53:21.3,,
,,54:37.8,,
,,10:36.4,,
,,11:54.5,,
,,16:33.6,,
,,17:28.6,,
,,26:25.8,,
,,27:38.3,,
,,32:44.4,,
,,34:14.4,,
,,38:43.0,,
,,42:29.0,,
,,43:44.6,,
,,05:20.0,,
,,05:04.5,,
,,06:03.3,,
,,11:37.1,,
,,17:51.9,,
,,18:51.5,,
,,34:18.1,,
,,35:56.8,,
,,40:54.4,,
,,45:20.6,,
,,51:11.4,,
,,55:00.0,,
,,08:34.7,,
,,10:47.4,,
,,11:45.1,,
,,19:56.0,,
,,28:01.8,,
,,29:09.1,,
,,35:06.5,,
,,35:56.1,,
,,40:06.5,,
,,45:06.2,,
,,51:59.1,,
,,58:36.5,,
,,03:31.6,,
,,05:10.2,,
,,11:13.3,,
,,12:04.7,,
,,17:37.7,,
,,18:35.5,,
,,23:09.3,,
,,27:08.3,,
,,27:33.9,,
,,31:33.9,,
,,32:20.1,,
,,36:18.8,,
,,40:49.6,,
,,10:03.9,,
,,13:55.8,,
,,18:45.2,,
,,21:04.2,,
,,25:27.1,,
,,26:09.8,,
,,32:08.4,,
,,35:02.2,,
,,41:02.8,,
,,45:35.2,,
,,46:15.4,,
,,52:20.5,,
,,53:09.9,,
,,01:12.0,,
,,08:14.7,,
,,09:00.2,,
,,16:42.1,,
,,22:07.2,,
,,22:49.6,,
,,23:31.5,,
,,29:48.5,,
,,34:43.3,,
,,38:17.8,,
,,39:29.4,,
,,43:34.5,,
,,46:23.1,,
,,50:32.4,,
,,51:36.1,,
,,56:28.4,,
,,58:06.5,,
,,02:46.6,,
,,09:13.9,,
,,12:18.6,,
,,13:21.1,,
,,16:41.2,,
,,17:42.3,,
,,19:57.9,,
,,20:58.8,,
,,24:22.9,,
,,25:33.5,,
,,30:44.4,,
,,31:23.7,,
,,34:05.0,,
,,37:56.5,,
,,39:00.2,,
,,40:35.2,,
,,40:35.5,,
,,41:12.0,,
,,42:28.6,,
,,47:17.4,,
,,48:53.4,,
,,50:57.6,,
,,53:51.5,,
,,54:37.0,,
,,56:22.6,,
,,58:53.4,,
,,00:09.3,,
,,01:48.6,,
,,03:54.4,,
,,07:13.1,,
,,08:27.6,,
,,10:33.1,,
,,11:15.4,,
,,13:39.0,,
,,18:08.3,,
,,18:08.5,,
,,20:09.0,,
,,14:07.9,,
,,15:05.7,,
,,23:03.2,,
,,23:03.4,,
,,23:38.4,,
,,31:43.9,,
,,37:10.0,,
,,37:46.4,,
,,43:15.6,,
,,47:32.8,,
,,49:06.4,,
,,59:33.6,,
,,00:31.5,,
,,05:12.1,,
,,51:08.9,,
,,52:03.9,,
,,54:46.0,,
,,01:40.4,,
,,04:34.9,,
,,05:23.5,,
,,08:43.2,,
,,09:30.5,,
,,13:28.1,,
,,14:38.5,,
,,21:51.9,,
,,24:35.1,,
,,27:53.5,,
,,28:47.6,,
,,31:41.0,,
,,32:19.5,,
,,35:19.6,,
,,39:06.3,,
,,43:42.7,,
,,45:41.6,,
,,49:38.1,,
,,05:50.6,,
,,10:41.3,,
,,19:24.9,,
,,19:25.2,,
,,19:44.0,,
,,19:44.3,,
,,22:00.6,,
,,22:00.9,,
,,32:32.1,,
,,38:08.9,,
,,43:24.4,,
,,49:54.6,,
,,52:36.6,,
,,57:33.1,,
,,02:28.3,,
,,11:13.8,,
,,14:21.9,,
,,17:35.9,,
,,42:28.0,,
,,52:38.8,,
,,55:39.2,,
,,02:45.1,,
,,04:53.3,,
,,08:55.9,,
,,17:10.7,,
,,23:30.9,,
,,27:14.2,,
,,31:04.9,,
,,32:42.6,,
,,37:14.9,,
,,39:16.8,,
,,44:12.1,,
,,45:16.2,,
,,49:50.5,,
,,51:47.0,,
,,58:35.1,,
,,58:35.5,,
,,12:02.7,,
,,12:59.0,,
,,35:42.9,,
,,36:25.8,,
,,45:53.9,,
,,46:41.2,,
,,52:19.8,,
,,53:08.9,,
,,58:52.1,,
,,01:36.1,,
,,02:37.0,,
,,10:40.7,,
,,11:21.9,,
,,14:21.4,,
,,17:27.6,,
,,18:08.4,,
,,24:33.7,,
,,25:28.4,,
,,48:31.6,,
,,49:24.7,,
,,55:00.4,,
,,55:00.6,,
,,55:45.2,,
,,00:08.7,,
,,00:42.1,,
,,06:00.4,,
,,09:42.1,,
,,12:40.6,,
,,15:20.0,,
,,18:22.2,,
,,22:12.9,,
,,34:59.0,,
,,26:22.4,,
,,27:01.9,,
,,32:36.9,,
,,36:09.1,,
,,36:59.7,,
,,42:18.9,,
,,43:21.2,,
,,45:05.7,,
,,46:55.7,,
,,49:02.6,,
,,49:56.5,,
,,54:13.4,,
,,55:13.2,,
,,58:24.5,,
,,00:50.8,,
,,01:46.0,,
,,06:26.3,,
,,07:00.6,,
,,09:20.8,,
,,10:05.1,,
,,13:15.1,,
,,59:58.5,,
,,08:02.7,,
,,08:02.9,,
,,09:04.9,,
,,32:21.6,,
,,32:22.2,,
,,35:22.7,,
,,36:46.0,,
,,38:53.5,,
,,39:32.6,,
,,42:59.6,,
,,46:16.1,,
,,49:26.5,,
,,55:20.1,,
,,56:35.6,,
,,58:11.4,,
,,59:38.3,,
,,04:11.6,,
,,04:57.5,,
,,07:53.4,,
,,11:51.0,,
,,14:13.7,,
,,14:59.3,,
,,18:35.4,,
,,22:30.9,,
,,23:51.8,,
,,25:26.3,,
,,34:41.1,,
,,36:36.5,,
,,37:23.9,,
,,41:55.6,,
,,44:28.1,,
,,44:28.4,,
,,48:45.1,,
,,49:53.8,,
,,55:57.1,,
,,28:56.0,,
,,26:21.0,,
,,30:00.4,,
,,30:00.7,,
,,06:43.4,,
,,08:09.6,,
,,10:26.2,,
,,11:25.7,,
,,15:41.7,,
,,16:31.3,,
,,18:15.5,,
,,22:52.4,,
,,25:27.4,,
,,28:34.9,,
,,30:52.3,,
,,34:42.2,,
,,35:31.5,,
,,35:39.0,,
,,35:39.3,,
,,37:42.5,,
,,38:54.2,,
,,40:58.2,,
,,41:51.8,,
,,42:34.0,,
,,53:40.0,,
,,58:05.3,,
,,58:56.1,,
,,00:45.2,,
,,01:50.4,,
,,04:41.6,,
,,05:44.3,,
,,07:35.5,,
,,10:49.5,,
,,12:38.6,,
,,12:39.0,,
,,15:17.8,,
,,15:56.5,,
,,18:49.5,,
,,19:48.2,,
,,22:15.8,,
,,23:42.1,,
,,27:03.9,,
,,27:49.8,,
,,29:31.6,,
,,30:26.4,,
,,33:54.3,,
,,36:56.1,,
,,38:39.0,,
,,40:47.7,,
,,44:33.1,,
,,45:36.7,,
,,47:01.9,,
,,23:29.3,,
,,24:11.0,,
,,14:06.9,,
,,14:07.1,,
,,16:12.4,,
,,29:53.2,,
,,36:43.6,,
,,37:08.7,,
,,38:10.0,,
,,38:50.7,,
,,46:45.2,,
,,47:33.4,,
,,48:32.0,,
,,49:05.3,,
,,49:05.6,,
,,57:48.9,,
,,01:36.4,,
,,05:19.9,,
,,14:19.4,,
,,15:22.8,,
,,34:39.4,,
,,36:35.7,,
,,41:10.3,,
,,42:39.6,,
,,36:43.3,,
,,42:40.3,,
,,45:17.5,,
,,54:25.4,,
,,55:05.8,,
,,01:47.2,,
,,46:55.5,,
,,50:13.5,,
,,53:34.5,,
,,54:33.5,,
,,57:27.7,,
,,58:23.5,,
,,01:24.7,,
,,02:42.5,,
,,06:37.0,,
,,10:16.0,,
,,10:57.8,,
,,16:45.5,,
,,16:45.8,,
,,17:28.7,,
,,18:29.8,,
,,27:52.9,,
,,27:53.2,,
,,30:00.7,,
,,30:01.0,,
,,27:42.8,,
,,29:12.3,,
,,33:58.1,,
,,37:39.3,,
,,38:17.2,,
,,40:42.8,,
,,43:16.0,,
,,44:10.9,,
,,46:45.2,,
,,47:38.3,,
,,51:23.9,,
,,55:16.7,,
,,56:25.4,,
,,57:58.2,,
,,59:10.0,,
,,59:54.0,,
,,02:45.3,,
,,05:35.7,,
,,06:36.7,,
,,08:03.5,,
,,09:10.2,,
,,12:40.0,,
,,14:16.3,,
,,15:07.6,,
,,21:00.2,,
,,22:06.2,,
,,25:43.0,,
,,31:50.8,,
,,32:33.2,,
,,35:30.6,,
,,40:32.5,,
,,41:16.8,,
,,45:32.8,,
,,48:28.5,,
,,50:08.9,,
,,54:58.2,,
,,54:58.4,,
,,56:59.2,,
,,00:13.5,,
,,05:47.7,,
,,09:25.0,,
,,11:29.7,,
,,53:08.2,,
,,54:04.4,,
,,00:12.2,,
,,02:07.8,,
,,05:12.7,,
,,06:04.6,,
,,08:06.9,,
,,09:20.5,,
,,11:42.1,,
,,12:30.5,,
,,15:47.5,,
,,16:55.5,,
,,17:51.1,,
,,21:43.4,,
,,23:37.5,,
,,25:43.5,,
,,26:42.5,,
,,30:02.7,,
,,32:35.6,,
,,36:20.3,,
,,40:38.1,,
,,03:02.0,,
,,03:02.2,,
,,08:56.5,,
,,11:41.4,,
,,14:50.6,,
,,19:26.3,,
,,22:29.9,,
,,23:30.1,,
,,24:39.6,,
,,27:05.8,,
,,28:00.4,,
,,30:59.1,,
,,34:49.5,,
,,38:07.4,,
,,38:45.8,,
,,42:29.2,,
,,43:07.9,,
,,46:58.3,,
,,47:41.4,,
,,52:58.9,,
,,53:55.7,,
,,58:28.2,,
,,58:28.4,,
,,02:36.6,,
,,02:42.4,,
,,02:42.7,,
,,05:26.9,,
,,07:41.7,,
,,08:15.7,,
,,13:47.2,,
,,15:29.9,,
,,18:05.5,,
,,18:51.3,,
,,23:52.8,,
,,24:40.4,,
,,25:55.9,,
,,30:28.3,,
,,31:19.2,,
,,36:51.1,,
,,37:35.6,,
,,40:37.8,,
,,43:51.6,,
,,44:26.8,,
,,45:00.0,,
,,48:59.3,,
,,52:41.5,,
,,53:16.0,,
,,58:15.5,,
,,01:25.0,,
,,02:05.6,,
,,07:58.9,,
,,10:03.1,,
,,27:02.4,,
,,27:42.3,,
,,28:26.9,,
,,35:11.4,,
,,35:44.7,,
,,36:24.6,,
,,46:17.1,,
,,47:03.2,,
,,47:37.6,,
,,59:44.6,,
,,04:37.9,,
,,05:15.4,,
,,09:36.0,,
,,10:09.5,,
,,13:17.5,,
,,14:18.4,,
,,17:21.3,,
,,17:54.7,,
,,22:26.1,,
,,41:02.4,,
,,41:02.7,,
,,16:49.6,,
,,29:31.8,,
,,31:46.7,,
,,33:58.8,,
,,35:37.3,,
,,39:02.1,,
,,39:43.9,,
,,41:59.3,,
,,44:05.0,,
,,46:01.2,,
,,48:21.7,,
,,49:05.5,,
,,50:45.0,,
,,51:39.4,,
,,52:22.0,,
,,56:04.4,,
,,57:05.5,,
,,58:50.7,,
,,01:58.0,,
,,05:54.7,,
,,05:55.1,,
,,09:31.2,,
,,10:10.6,,
,,11:45.2,,
,,13:13.9,,
,,15:27.9,,
,,16:24.4,,
,,18:33.4,,
,,19:27.8,,
,,21:04.5,,
,,21:43.4,,
,,21:54.3,,
,,22:03.7,,
,,22:09.4,,
,,22:33.5,,
,,24:56.4,,
,,25:29.5,,
,,28:16.7,,
,,28:58.1,,
,,30:05.6,,
,,30:59.2,,
,,33:07.8,,
,,35:53.7,,
,,36:50.3,,
,,38:24.5,,
,,39:47.4,,
,,40:55.3,,
,,42:47.8,,
,,43:20.3,,
,,45:38.6,,
,,46:14.9,,
,,47:38.4,,
,,48:54.0,,
,,48:54.2,,
,,50:40.2,,
,,51:25.5,,
,,54:07.8,,
,,55:08.7,,
,,56:46.2,,
,,57:19.9,,
,,59:58.3,,
,,00:50.4,,
,,04:02.1,,
,,05:13.7,,
,,07:32.0,,
,,09:08.4,,
,,12:26.8,,
,,33:41.8,,
,,33:42.1,,
,,04:39.5,,
,,05:24.9,,
,,08:09.6,,
,,08:53.1,,
,,13:36.5,,
,,14:42.9,,
,,17:21.8,,
,,18:00.2,,
,,20:34.0,,
,,25:54.7,,
,,28:16.4,,
,,30:43.6,,
,,30:43.9,,
,,33:07.5,,
,,34:58.1,,
,,39:02.3,,
,,39:45.4,,
,,50:10.2,,
,,50:48.5,,
,,55:28.6,,
,,56:13.2,,
,,59:46.5,,
,,02:42.2,,
,,04:51.8,,
,,04:52.4,,
,,09:34.3,,
,,10:33.8,,
,,18:40.1,,
,,21:48.6,,
,,26:11.1,,
,,29:33.8,,
,,32:46.8,,
,,37:24.1,,
,,39:23.2,,
,,42:46.6,,
,,43:36.3,,
,,45:12.6,,
,,47:35.8,,
,,48:19.9,,
,,55:29.1,,
,,59:35.4,,
,,04:52.2,,
,,08:35.4,,
,,17:36.4,,
,,23:46.5,,
,,03:50.5,,
,,04:59.8,,
,,14:13.6,,
,,39:18.4,,
,,43:30.3,,
,,49:14.1,,
,,05:15.9,,
,,10:23.1,,
,,16:39.0,,
,,17:50.1,,
,,22:12.8,,
,,36:33.2,,
,,36:33.5,,
,,23:58.7,,
,,22:25.0,,
,,26:28.3,,
,,27:07.6,,
,,31:58.9,,
,,33:04.6,,
,,33:04.9,,
,,57:54.7,,
,,58:28.8,,
,,02:32.0,,
,,04:23.2,,
,,04:23.6,,
,,08:24.5,,
,,12:06.5,,
,,53:27.1,,
,,01:30.7,,
,,44:09.0,,
,,45:21.3,,
,,55:02.1,,
,,56:14.0,,
,,02:59.0,,
,,14:44.0,,
,,14:44.3,,
,,23:38.9,,
,,29:09.7,,
,,30:03.3,,
,,36:09.6,,
,,37:12.0,,
,,42:23.5,,
,,46:21.4,,
,,48:32.4,,
,,47:35.0,,
,,56:03.2,,
,,36:51.0,,
,,40:59.0,,
,,52:25.3,,
,,05:00.7,,
,,08:37.7,,
,,09:51.7,,
,,14:20.5,,
,,16:55.1,,
,,23:25.8,,
,,26:54.1,,
,,31:38.4,,
,,32:26.2,,
,,33:15.4,,
,,40:14.0,,
,,43:55.8,,
,,44:59.5,,
,,52:33.4,,
,,54:30.5,,
,,14:37.2,,
,,18:13.2,,
,,23:40.7,,
,,24:38.0,,
,,32:23.4,,
,,33:32.9,,
,,38:13.0,,
,,48:54.6,,
,,48:55.0,,
,,35:34.1,,
,,50:29.8,,
,,49:52.2,,
,,21:48.2,,
,,06:30.3,,
,,08:57.4,,
,,09:49.8,,
,,12:06.8,,
,,12:56.2,,
,,17:05.4,,
,,17:56.6,,
,,22:12.7,,
,,23:02.3,,
,,25:54.5,,
,,26:38.6,,
,,30:37.6,,
,,34:43.6,,
,,35:42.4,,
,,36:31.0,,
,,39:07.3,,
,,41:31.8,,
,,42:48.7,,
,,44:25.3,,
,,47:17.9,,
,,48:14.3,,
,,50:45.6,,
,,51:41.8,,
,,53:10.8,,
,,55:24.8,,
,,57:30.3,,
,,25:17.7,,
,,25:18.0,,
,,21:35.4,,
,,22:50.8,,
,,47:35.0,,
,,40:59.0,,
,,44:17.0,,
,,38:17.6,,
,,43:45.7,,
,,45:47.3,,
,,47:23.0,,
,,51:25.2,,
,,07:25.3,,
,,11:49.4,,
,,15:08.6,,
,,16:44.2,,
,,18:39.2,,
,,20:38.3,,
,,23:25.9,,
,,29:18.1,,
,,31:32.0,,
,,27:44.5,,
,,53:05.8,,
,,56:59.4,,
,,58:02.0,,
,,07:15.8,,
,,07:47.1,,
,,09:44.4,,
,,12:41.0,,
,,13:39.9,,
,,22:15.2,,
,,24:41.6,,
,,04:34.0,,
,,05:41.6,,
,,05:42.0,,
,,24:59.0,,
,,26:42.0,,
,,30:13.1,,
,,31:01.3,,
,,32:22.6,,
,,35:44.7,,
,,42:10.5,,
,,45:21.6,,
,,45:33.9,,
,,49:15.5,,
,,10:50.1,,
,,34:47.0,,
,,36:39.7,,
,,49:53.5,,
,,24:08.1,,
,,32:59.9,,
,,45:03.7,,
,,47:07.5,,
,,55:33.8,,
,,55:38.9,,
,,03:38.0,,
,,58:32.8,,
,,35:43.1,,
,,59:10.0,,
,,29:10.5,,
,,35:12.8,,
,,59:12.6,,
,,08:02.9,,
,,35:48.6,,
,,09:44.5,,
,,13:53.8,,
,,15:23.6,,
,,20:34.1,,
,,42:01.4,,
,,42:11.9,,
,,54:41.1,,
,,30:39.6,,
,,59:12.6,,
,,09:33.4,,
,,55:51.3,,
,,55:52.9,,
,,13:34.5,,
,,19:23.2,,
,,35:40.6,,
,,35:51.5,,
,,36:02.5,,
,,36:09.5,,
,,36:18.3,,
,,36:26.9,,
,,36:35.1,,
,,36:45.9,,
,,36:57.5,,
,,37:04.0,,
,,37:09.6,,
,,37:14.4,,
,,37:19.4,,
,,37:24.1,,
,,37:31.3,,
,,37:36.6,,
,,37:41.4,,
,,37:46.0,,
,,37:52.9,,
,,38:01.8,,
,,38:06.7,,
,,38:11.5,,
,,38:16.7,,
,,38:21.8,,
,,38:27.1,,
,,38:36.9,,
,,38:44.0,,
,,38:48.8,,
,,38:56.0,,
,,39:05.9,,
,,39:13.0,,
,,39:17.4,,
,,39:21.9,,
,,39:27.0,,
,,39:31.3,,
,,39:36.0,,
,,39:41.4,,
,,39:46.6,,
,,39:52.1,,
,,39:58.1,,
,,40:03.9,,
,,40:11.3,,
,,40:16.7,,
,,40:21.0,,
,,40:25.7,,
,,40:29.8,,
,,46:30.0,,
,,46:34.6,,
,,46:43.4,,
,,46:48.2,,
,,46:55.3,,
,,47:00.6,,
,,47:05.1,,
,,47:09.2,,
,,47:13.6,,
,,47:17.8,,
,,47:21.6,,
,,47:25.9,,
,,47:30.2,,
,,47:33.8,,
,,47:37.6,,
,,47:41.6,,
,,47:45.3,,
,,47:49.5,,
,,47:53.5,,
,,47:58.5,,
,,48:02.8,,
,,48:07.3,,
,,48:11.6,,
,,48:15.5,,
,,48:19.7,,
,,48:29.5,,
,,48:36.5,,
,,48:40.5,,
,,48:44.2,,
,,48:48.1,,
,,48:56.1,,
,,49:01.8,,
,,49:05.9,,
,,49:11.0,,
,,49:17.0,,
,,49:21.4,,
,,49:25.3,,
,,49:29.0,,
,,49:33.1,,
,,49:37.0,,
,,49:41.2,,
,,49:44.9,,
,,49:49.7,,
,,49:54.0,,
,,49:58.3,,
,,50:02.6,,
,,50:07.3,,
,,50:11.0,,
,,50:14.7,,
,,50:18.6,,
,,50:22.6,,
,,50:28.1,,
,,50:31.8,,
,,50:35.3,,
,,50:40.3,,
,,50:44.1,,
,,50:48.4,,
,,50:54.0,,
,,50:59.1,,
,,51:02.9,,
,,51:07.6,,
,,51:14.5,,
,,51:18.3,,
,,51:22.3,,
,,51:26.2,,
,,51:30.0,,
,,51:34.3,,
,,51:38.5,,
,,51:42.7,,
,,51:47.5,,
,,51:52.0,,
,,51:56.5,,
,,52:00.8,,
,,52:04.8,,
,,52:09.8,,
,,52:15.9,,
,,52:20.9,,
,,52:25.0,,
,,52:29.2,,
,,52:34.1,,
,,52:42.4,,
,,52:46.1,,
,,52:50.4,,
,,52:54.7,,
,,52:58.7,,
,,53:03.5,,
,,53:09.5,,
,,53:14.1,,
,,53:20.2,,
,,53:25.2,,
,,53:31.5,,
,,53:36.8,,
,,53:42.1,,
,,53:46.9,,
,,53:51.5,,
,,53:56.4,,
,,54:00.3,,
,,54:11.7,,
,,54:15.6,,
,,54:19.7,,
,,54:24.3,,
,,54:32.7,,
,,54:36.7,,
,,54:41.2,,
,,54:47.8,,
,,54:53.8,,
,,24:10.6,,
,,18:45.7,,
,,27:34.2,,
,,39:13.1,,
,,39:13.4,,
,,52:15.6,,
,,51:41.3,,
,,17:05.0,,
,,23:20.6,,
,,27:39.9,,
,,35:57.8,,
,,57:06.0,,
,,01:16.2,,
,,04:56.3,,
,,39:36.0,,
,,09:16.0,,
,,09:36.9,,
,,48:07.8,,
,,51:35.4,,
,,53:19.9,,
,,57:05.8,,
,,04:58.2,,
,,21:43.5,,
,,10:58.0,,
,,39:18.3,,
,,49:02.7,,
,,49:42.3,,
,,56:24.0,,
,,16:50.5,,
,,13:19.0,,
,,11:59.7,,
,,27:29.3,,
,,28:53.5,,
,,35:50.1,,
,,19:30.2,,
,,06:20.4,,
,,07:57.6,,
,,44:08.1,,
,,10:55.1,,
,,10:52.0,,
,,20:41.0,,
,,12:30.0,,
,,43:23.0,,
,,01:52.0,,
,,11:52.0,,
,,09:48.0,,
,,31:08.0,,
,,27:23.0,,
,,37:24.0,,
,,14:39.0,,
,,52:31.0,,
,,51:59.0,,
,,34:48.0,,
,,14:44.0,,
,,25:05.0,,
,,00:07.0,,
,,15:38.0,,
,,58:56.0,,
,,26:40.0,,
,,56:52.0,,
,,38:52.0,,
,,15:38.0,,
,,27:46.0,,
,,23:52.0,,
,,11:34.0,,
,,55:02.0,,
,,06:15.0,,
,,53:07.0,,
,,01:26.0,,
,,52:52.0,,
,,18:44.0,,
,,58:40.0,,
,,50:13.0,,
,,27:08.0,,
,,57:39.0,,
,,45:10.0,,
,,02:25.0,,
,,08:00.0,,
,,17:57.0,,
,,31:54.0,,
,,31:51.0,,
,,58:56.0,,
,,16:15.0,,
,,03:27.0,,
,,23:43.0,,
,,01:48.0,,
,,26:37.0,,
,,20:11.0,,
,,18:34.0,,
,,10:58.0,,
,,29:09.0,,
,,18:28.0,,
,,26:36.0,,
,,28:00.0,,
,,05:47.0,,
,,27:02.0,,
,,31:13.0,,
,,14:47.0,,
,,28:09.0,,
,,10:51.0,,
,,54:15.0,,
,,13:16.0,,
,,13:57.0,,
,,01:49.0,,
,,06:48.0,,
,,16:37.0,,
,,00:49.0,,
,,14:44.0,,
,,39:11.0,,
,,45:31.0,,
,,32:04.0,,
,,53:41.0,,
,,28:00.0,,
,,07:51.0,,
,,32:58.0,,
,,13:21.0,,
,,21:59.0,,
,,37:37.0,,
,,18:40.0,,
,,45:26.0,,
,,47:14.0,,
,,18:19.0,,
,,35:18.0,,
,,51:15.0,,
,,13:05.0,,
,,04:40.0,,
,,25:25.0,,
,,44:17.0,,
,,19:12.0,,
,,02:42.0,,
,,33:23.0,,
,,01:34.0,,
,,59:56.0,,
,,16:17.0,,
,,39:13.0,,
,,03:13.0,,
,,58:45.0,,
,,47:23.0,,
,,34:32.0,,
,,17:59.0,,
,,11:31.0,,
,,36:00.0,,
,,25:35.0,,
,,14:39.0,,
,,32:59.0,,
,,07:04.0,,
,,06:20.0,,
,,55:39.0,,
,,22:16.0,,
,,50:10.0,,
,,02:12.0,,
,,18:38.0,,
,,00:09.0,,
,,09:44.0,,
,,26:13.0,,
,,15:03.0,,
,,33:28.0,,
,,59:46.0,,
,,48:32.0,,
,,01:54.0,,
,,30:13.0,,
,,58:58.0,,
,,27:31.0,,
,,55:51.0,,
,,37:08.0,,
,,24:32.0,,
,,50:56.0,,
,,16:47.0,,
,,08:53.0,,
,,24:15.0,,
,,52:55.0,,
,,18:43.0,,
,,13:13.0,,
,,38:29.0,,
,,31:58.0,,
,,17:02.0,,
,,25:49.0,,
,,54:00.0,,
,,59:57.0,,
,,04:34.0,,
,,37:03.0,,
,,48:39.0,,
,,49:21.0,,
,,06:38.0,,
,,47:49.0,,
,,10:37.0,,
,,03:33.0,,
,,28:34.0,,
,,23:29.0,,
,,04:36.0,,
,,22:53.0,,
,,27:01.0,,
,,56:40.0,,
,,08:08.0,,
,,04:22.0,,
,,46:46.1,,
,,50:14.7,,
,,33:17.1,,
,,17:29.0,,
,,55:45.5,,
,,03:47.8,,
,,28:04.4,,
,,31:43.7,,
,,37:03.5,,
,,18:43.2,,
,,21:38.0,,
,,27:05.1,,
,,27:38.2,,
,,48:18.2,,
,,25:44.1,,
,,44:02.4,,
,,44:21.5,,
,,44:44.7,,
,,04:24.7,,
,,45:08.5,,
,,46:22.2,,
,,01:25.4,,
,,41:49.4,,
,,57:01.5,,
,,10:29.9,,
,,26:43.1,,
,,38:46.1,,
,,54:16.0,,
,,51:52.0,,
,,17:59.0,,
,,16:49.0,,
,,19:23.0,,
,,26:02.0,,
,,16:14.0,,
,,05:05.0,,
,,25:54.0,,
,,25:54.0,,
,,01:30.0,,
,,26:27.0,,
,,44:24.0,,
,,47:50.0,,
,,19:47.0,,
,,21:05.0,,
,,45:10.0,,
,,50:28.0,,
,,16:50.0,,
,,22:07.1,,
,,42:56.0,,
,,22:59.0,,
,,21:07.3,,
,,45:17.5,,
,,46:28.6,,
,,35:49.5,,
,,17:19.1,,
,,06:15.5,,
,,34:46.0,,
,,55:12.0,,
,,56:02.1,,
,,56:49.5,,
,,07:32.8,,
,,55:47.0,,
,,04:27.0,,
,,48:31.6,,
,,48:32.0,,
,,51:40.0,,
,,51:40.4,,
,,54:17.2,,
,,54:17.5,,
,,05:10.7,,
,,05:55.8,,
,,05:56.1,,
,,08:42.4,,
,,08:42.7,,
,,10:33.5,,
,,13:27.0,,
,,13:27.4,,
,,15:38.9,,
,,15:39.2,,
,,17:29.7,,
,,17:30.0,,
,,18:47.4,,
,,18:47.8,,
,,20:36.9,,
,,20:37.2,,
,,21:32.0,,
,,21:32.3,,
,,22:44.7,,
,,22:45.1,,
,,27:23.9,,
,,27:24.3,,
,,28:14.0,,
,,28:14.5,,
,,29:14.5,,
,,29:14.8,,
,,31:58.6,,
,,31:58.9,,
,,33:33.8,,
,,33:34.1,,
,,34:24.5,,
,,34:24.9,,
,,35:19.8,,
,,35:20.2,,
,,36:38.8,,
,,36:39.2,,
,,37:35.7,,
,,37:36.1,,
,,40:43.6,,
,,40:43.9,,
,,42:42.3,,
,,42:42.6,,
,,44:23.3,,
,,44:23.6,,
,,45:25.3,,
,,45:25.7,,
,,46:23.5,,
,,46:23.8,,
,,47:08.2,,
,,47:08.5,,
,,49:00.7,,
,,49:01.0,,
,,50:02.9,,
,,50:03.2,,
,,50:58.9,,
,,50:59.3,,
,,55:39.7,,
,,55:40.0,,
,,56:35.3,,
,,56:35.6,,
,,57:14.0,,
,,57:14.3,,
,,58:00.2,,
,,58:00.6,,
,,59:09.5,,
,,59:09.9,,
,,00:10.1,,
,,00:10.5,,
,,02:01.7,,
,,02:02.0,,
,,03:04.7,,
,,03:05.1,,
,,03:56.2,,
,,03:56.7,,
,,04:55.6,,
,,04:56.0,,
,,07:17.3,,
,,07:17.9,,
,,10:03.3,,
,,10:03.6,,
,,11:16.5,,
,,11:16.8,,
,,13:12.2,,
,,13:12.6,,
,,13:29.8,,
,,13:30.1,,
,,14:51.5,,
,,14:51.9,,
,,16:00.8,,
,,16:01.1,,
,,17:02.1,,
,,17:02.4,,
,,18:15.4,,
,,18:15.7,,
,,19:04.5,,
,,20:12.4,,
,,20:12.7,,
,,21:10.7,,
,,21:11.0,,
,,21:50.4,,
,,21:50.7,,
,,23:24.8,,
,,23:25.2,,
,,24:34.8,,
,,24:35.1,,
,,25:47.1,,
,,25:47.4,,
,,26:39.9,,
,,26:40.2,,
,,27:38.5,,
,,27:38.8,,
,,28:47.9,,
,,28:48.2,,
,,29:24.2,,
,,29:24.5,,
,,30:06.7,,
,,30:07.2,,
,,30:50.9,,
,,30:51.2,,
,,31:32.0,,
,,31:32.3,,
,,32:25.8,,
,,32:26.1,,
,,33:44.6,,
,,33:44.9,,
,,35:19.4,,
,,35:19.7,,
,,36:14.9,,
,,36:15.2,,
,,37:11.7,,
,,37:12.3,,
,,37:55.0,,
,,37:55.3,,
,,38:44.6,,
,,38:44.9,,
,,39:50.5,,
,,39:50.9,,
,,41:23.2,,
,,41:23.6,,
,,46:01.2,,
,,46:01.6,,
,,47:00.1,,
